id,name,short_name,description,vendor,price,sale_price,status,updated_at,created_at
952,dictumst maecenas ut massa quis augue luctus tincidunt,quam fringilla,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",9,340,227.7529684741,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
953,duis aliquam convallis nunc proin at turpis a pede posuere,congue,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",9,155,141.7614221482,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
954,praesent lectus vestibulum quam,ipsum integer a,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",3,876,824.0806415057,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
955,mi integer ac neque duis bibendum,nam ultrices libero,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,2,957,770.5994251336,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
956,luctus tincidunt nulla mollis,nisl ut volutpat sapien arcu,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",8,398,269.4700636726,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
957,adipiscing elit proin risus praesent,pede morbi porttitor,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",5,148,77.8503435867,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
958,ultrices phasellus id sapien in sapien iaculis congue vivamus,varius,Nulla tellus.,10,302,165.2867257797,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
959,montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,nulla,Nulla ut erat id mauris vulputate elementum. Nullam varius.,4,654,533.0733702113,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
960,augue aliquam erat volutpat in congue etiam justo etiam pretium,nunc,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.",2,235,134.0501691812,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
961,adipiscing elit proin risus praesent lectus vestibulum,nunc purus phasellus,Aenean lectus.,3,38,30.0204737861,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
962,faucibus orci luctus et ultrices,dictumst morbi,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",4,551,457.4548820211,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
963,justo etiam pretium iaculis justo in hac,eu,"Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",8,572,525.9524498432,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
964,et ultrices posuere cubilia curae nulla dapibus dolor vel,et ultrices,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",1,418,348.9816863547,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
965,leo maecenas pulvinar lobortis est phasellus sit amet,nisi at,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.",7,151,95.4224493014,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
966,quisque id justo sit amet sapien,dui vel nisl duis ac,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",3,754,650.7432911033,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
967,platea dictumst morbi vestibulum velit id pretium iaculis diam,et ultrices posuere cubilia,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",5,846,791.7679202692,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
968,imperdiet nullam orci pede venenatis non,libero rutrum ac lobortis,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.",9,129,66.2218972734,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
969,adipiscing elit proin risus praesent lectus,proin,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",9,318,239.5563732289,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
970,pellentesque viverra pede ac diam cras,libero,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",3,306,240.2311225049,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
971,pede justo lacinia eget tincidunt eget,ultrices vel augue vestibulum ante,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",3,491,422.7578360327,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
972,erat id mauris vulputate elementum,dapibus duis,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",7,470,408.2214112512,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
973,vel ipsum praesent blandit lacinia erat vestibulum sed magna at,sed ante vivamus tortor,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.",6,667,629.1644630855,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
974,nisl nunc rhoncus dui vel sem sed sagittis,sagittis nam congue risus,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",5,519,290.0171903534,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
975,orci luctus et ultrices posuere cubilia curae donec pharetra magna,velit,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,2,924,513.1684446593,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
976,morbi non lectus aliquam sit amet diam in magna bibendum,pede,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,10,506,434.4694320539,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
977,nulla sed accumsan felis ut at,vitae nisi nam ultrices libero,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",5,444,311.1732445656,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
978,morbi sem mauris laoreet,porttitor id consequat in,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,2,253,212.7262539045,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
979,luctus nec molestie,accumsan felis ut at dolor,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.",1,501,457.3460589298,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
980,hac habitasse platea dictumst etiam faucibus cursus urna ut,quam sollicitudin vitae,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.,6,173,164.9401337564,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
981,augue vestibulum rutrum rutrum neque aenean auctor,proin risus praesent lectus vestibulum,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",9,162,150.9237775438,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
982,urna ut tellus nulla ut erat id,nulla suspendisse potenti cras in,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2,170,134.5918853051,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
983,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas,ornare,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.",7,788,733.6476726172,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
984,eget vulputate ut ultrices vel,orci vehicula condimentum,"Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.",3,73,47.9593392581,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
985,duis bibendum felis sed interdum venenatis turpis enim blandit,ultrices vel augue vestibulum ante,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",10,814,547.9582501657,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
986,odio justo sollicitudin ut suscipit a feugiat,pede,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,2,375,229.9641058309,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
987,mauris lacinia sapien quis libero nullam sit,eleifend luctus ultricies eu,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,3,860,696.3834018162,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
988,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus,a nibh in quis,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",1,828,647.4056069499,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
989,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis,platea dictumst,Vivamus in felis eu sapien cursus vestibulum.,10,487,249.1187986198,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
990,quis odio consequat varius integer ac,sed,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.",6,866,481.0671962229,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
991,in quis justo,sapien a libero nam,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",6,718,683.6222395446,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
992,vestibulum ante ipsum primis in faucibus orci luctus,in faucibus orci luctus et,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.",4,952,625.8957918712,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
993,eu orci mauris,orci vehicula condimentum curabitur in,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",8,308,198.3621782121,inactive,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
994,ac est lacinia nisi venenatis tristique fusce,dignissim vestibulum vestibulum ante,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.",4,667,458.8439672865,active,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
995,sapien iaculis congue vivamus metus arcu,donec,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,3,863,859.6779183173,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
996,congue elementum in hac habitasse platea dictumst morbi vestibulum velit,integer pede justo lacinia,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique.",6,517,407.0090870469,deleted,2020-01-01 00:00:00.000000,2020-01-01 00:00:00.000000
